"","TCGA.3Z.A93Z","TCGA.6D.AA2E","TCGA.A3.3358","TCGA.A3.3387","TCGA.A3.A6NI","TCGA.A3.A6NJ","TCGA.A3.A6NL","TCGA.A3.A6NN","TCGA.A3.A8CQ","TCGA.A3.A8OU","TCGA.A3.A8OV","TCGA.A3.A8OW","TCGA.A3.A8OX","TCGA.AK.3440","TCGA.AK.3458","TCGA.B0.4698","TCGA.B0.4700","TCGA.B0.4706","TCGA.B0.4710","TCGA.B0.4712","TCGA.B0.4810","TCGA.B0.4811","TCGA.B0.4815","TCGA.B0.4816","TCGA.B0.4818","TCGA.B0.4821","TCGA.B0.4852","TCGA.B0.5080","TCGA.B0.5399","TCGA.B0.5400","TCGA.B0.5402","TCGA.B0.5690","TCGA.B0.5691","TCGA.B0.5692","TCGA.B0.5693","TCGA.B0.5694","TCGA.B0.5695","TCGA.B0.5696","TCGA.B0.5697","TCGA.B0.5698","TCGA.B0.5699","TCGA.B0.5700","TCGA.B0.5701","TCGA.B0.5702","TCGA.B0.5703","TCGA.B0.5705","TCGA.B0.5706","TCGA.B0.5707","TCGA.B0.5709","TCGA.B0.5710","TCGA.B0.5711","TCGA.B0.5712","TCGA.B0.5713","TCGA.B0.5812","TCGA.B2.3924","TCGA.B2.5633","TCGA.B2.5635","TCGA.B2.5636","TCGA.B2.5639","TCGA.B2.5641","TCGA.B2.A4SR","TCGA.B4.5377","TCGA.B4.5378","TCGA.B4.5832","TCGA.B4.5834","TCGA.B4.5835","TCGA.B4.5836","TCGA.B4.5838","TCGA.B4.5843","TCGA.B4.5844","TCGA.B8.4146","TCGA.B8.4153","TCGA.B8.4621","TCGA.B8.5545","TCGA.B8.5546","TCGA.B8.5549","TCGA.B8.5550","TCGA.B8.5551","TCGA.B8.5552","TCGA.B8.5553","TCGA.B8.A54D","TCGA.B8.A54E","TCGA.B8.A54F","TCGA.B8.A54G","TCGA.B8.A54H","TCGA.B8.A54I","TCGA.B8.A54J","TCGA.B8.A54K","TCGA.B8.A7U6","TCGA.B8.A8YJ","TCGA.BP.4770","TCGA.CJ.5671","TCGA.CJ.5672","TCGA.CJ.5675","TCGA.CJ.5676","TCGA.CJ.5677","TCGA.CJ.5678","TCGA.CJ.5679","TCGA.CJ.5680","TCGA.CJ.5681","TCGA.CJ.5682","TCGA.CJ.5683","TCGA.CJ.5684","TCGA.CJ.5686","TCGA.CJ.5689","TCGA.CJ.6027","TCGA.CJ.6028","TCGA.CJ.6030","TCGA.CJ.6031","TCGA.CJ.6032","TCGA.CJ.6033","TCGA.CW.5580","TCGA.CW.5581","TCGA.CW.5583","TCGA.CW.5584","TCGA.CW.5585","TCGA.CW.5587","TCGA.CW.5588","TCGA.CW.5589","TCGA.CW.5590","TCGA.CW.5591","TCGA.CW.6087","TCGA.CW.6088","TCGA.CW.6090","TCGA.CW.6093","TCGA.CW.6097","TCGA.CZ.4863","TCGA.CZ.4864","TCGA.CZ.4865","TCGA.CZ.4866","TCGA.CZ.5451","TCGA.CZ.5452","TCGA.CZ.5453","TCGA.CZ.5454","TCGA.CZ.5455","TCGA.CZ.5456","TCGA.CZ.5457","TCGA.CZ.5458","TCGA.CZ.5459","TCGA.CZ.5460","TCGA.CZ.5461","TCGA.CZ.5462","TCGA.CZ.5463","TCGA.CZ.5464","TCGA.CZ.5465","TCGA.CZ.5466","TCGA.CZ.5467","TCGA.CZ.5468","TCGA.CZ.5469","TCGA.CZ.5470","TCGA.CZ.5982","TCGA.CZ.5984","TCGA.CZ.5985","TCGA.CZ.5986","TCGA.CZ.5987","TCGA.CZ.5988","TCGA.CZ.5989","TCGA.DV.5565","TCGA.DV.5566","TCGA.DV.5567","TCGA.DV.5568","TCGA.DV.5569","TCGA.DV.5573","TCGA.DV.5574","TCGA.DV.5575","TCGA.DV.5576","TCGA.DV.A4VX","TCGA.DV.A4VZ","TCGA.DV.A4W0","TCGA.EU.5904","TCGA.EU.5905","TCGA.EU.5906","TCGA.EU.5907","TCGA.G6.A5PC","TCGA.G6.A8L6","TCGA.G6.A8L7","TCGA.G6.A8L8","TCGA.GK.A6C7","TCGA.MM.A563","TCGA.MM.A564","TCGA.MM.A84U","TCGA.MW.A4EC","TCGA.T7.A92I"
"hsa-let-7a-1",8.98338808964575,9.29153007581343,9.46288025610148,9.36672957942988,8.73899242834463,8.71494942373545,9.08621477974023,9.00006360368949,9.62415954775208,9.29513342692451,9.0364537671811,9.97138229047508,9.48350585827096,8.92741388564499,8.58006078408004,8.92472672139754,9.23070335263724,9.31953721430369,9.05154226163733,9.26758863470182,9.42294538319368,8.91855914733469,7.84971051081597,9.29646717903249,9.35516980006023,9.08728207684829,9.19059973798838,9.4091702182055,9.32767686981606,9.07390997707368,8.27572276414898,9.3655225369825,8.64589888752436,8.54145172405144,8.7676699887823,8.40393346677139,9.35583710444167,9.23297587817329,9.47089292752048,9.55178412531764,8.71855682606784,8.47511652011816,8.16009530519288,7.99410569049794,9.16737290914635,9.34603684124237,9.25219984429019,9.20491474454302,8.57816758132727,9.22406162208673,9.00613004501436,9.13344610195881,9.1947585757646,9.00342280682252,8.9995562255824,8.84208365274078,9.11262914267816,8.58242250958609,8.7097081651921,9.20966598903111,8.98229053324348,9.59159515154133,9.23350773308363,8.85581069502016,9.47667198609413,8.90128074574633,9.40093727593785,8.77818581237996,9.17158769920291,9.15206508674987,9.47156990495627,9.31522062681724,8.72765008051741,9.46481547793765,9.17416503355041,9.23908933823373,8.65372341375283,8.45562945763467,9.24464195680127,8.65106092169791,8.65763747989686,8.16471439276149,8.53549243900717,8.63474016205591,8.83471837622359,8.3542386037391,8.7949469896556,8.566544147265,9.45406270953257,9.16219668887782,9.72701320089025,8.5738131757179,8.53639467001953,9.65971294745777,9.48856957634292,9.43021713602661,8.36130118562722,8.26530341282451,8.41690232423578,8.7604679151086,8.22249718862969,9.32720985091111,9.32870044866791,9.00107629545293,9.39152364158369,8.64388411800837,8.80083136486905,9.00912860946365,9.15061755552353,8.89878663456762,9.26278859490194,9.03464112194507,8.49948839091391,8.50070571326373,8.39535050125224,8.85515505456417,8.50079563470957,9.59150237844474,9.28822788750604,9.42554565952235,8.50583683966078,8.57291621246156,9.64563726616274,8.44721547713078,9.24835232949402,8.83591740129755,9.33943365061366,9.10491934826556,9.2058058866192,8.37804242110738,9.27880286559766,9.40505269205046,9.34504854283801,9.3184448014669,9.29343712993304,8.90255653010568,9.01275483880287,8.62048507829615,9.30391876337295,9.28739562006359,9.24251858735385,8.87213104302332,9.27104027039456,9.22474407401346,9.64841909854555,8.55371221463587,9.35822855656505,8.90812689867897,9.02406203717052,9.52250203054932,9.36117190865138,8.69619285315459,8.66962723878703,9.21720884203847,8.85483783977985,9.02731147667732,9.37271840333828,8.67707894888744,8.42913337518804,8.2909193473438,8.73072245385525,9.40316929356,9.34324637768707,9.67945424275423,9.00999834395253,8.34858277679054,8.58503131574591,8.40150783287103,8.53778774172526,9.15082645434941,8.98693369792322,8.93486196509048,9.13568940310335,8.5884194307063,9.05111218662399,8.83840933091449,9.44572203256782,9.02244876348647,8.78685461397759,8.77064505384527,8.92183524277277,8.90544048983502,9.32277640130579
"hsa-let-7a-2",9.67127063709225,9.98816102915268,10.1600810329746,10.0571843054113,9.43207176698686,9.393261564536,9.77725982969132,9.69014342359739,10.318007748742,9.98735800395022,9.72640139817495,10.6644533066784,10.1716695927645,9.61917646067287,9.26501902292733,9.65281864698916,9.92801995917226,10.0029842886075,9.74936700732149,9.96720097739099,10.1183444749832,9.61795358119559,8.53203286852548,9.99334550743831,10.0438835201791,9.78022883247047,9.89432044404773,10.0988529616527,10.0221534430725,9.7569309528351,8.9773787669198,10.0525891407118,9.33738457618345,9.22053056326846,9.45887587138624,9.09440333008689,10.0477570050241,9.92753820067238,10.169027667187,10.2518566112479,9.41129582074681,9.16586352484073,8.86010604509241,8.647772985732,9.87172512344341,10.0394589019873,9.95215538874761,9.87701170423062,9.25776725682631,9.92320456366735,9.71104724530602,9.82071709218816,9.88712442220182,9.69302865544055,9.68541745975094,9.53081954613575,9.80114189063609,9.27075602579562,9.42448717888112,9.91289043876685,9.65937153910948,10.2805127271766,9.92380772862592,9.5500023939614,10.1625555293658,9.59209672204699,10.09359697358,9.47089024735792,9.86260328748335,9.83225468516629,10.168591250059,10.0070703305744,9.42355062672894,10.1584196172335,9.8730015168565,9.93133088371278,9.34750683701222,9.14337078426946,9.93368502709376,9.34360119273694,9.34000047115467,8.84638103212972,9.22256609947656,9.32184738878434,9.51785924165505,9.04839187328123,9.48672999792888,9.25390067920571,10.1498448736769,9.8621222336711,10.4246591389025,9.27130891563296,9.25601890374918,10.3568332910911,10.1877592253178,10.1049442466658,9.05504457508591,8.99987278496056,9.11162947231334,9.45762844408638,8.92656426529844,10.0183469871216,10.0146049515364,9.68810306635898,10.0949324356442,9.32666573908312,9.49577548079488,9.70087126731329,9.84195464547851,9.58889261866131,9.96221296823711,9.72236203092685,9.20970939104958,9.19298631859266,9.07756363087342,9.54917478346428,9.20514362424305,10.2862522485965,9.97679124074021,10.11139881953,9.20184538493029,9.25452578941074,10.3334182656818,9.12314686665674,9.94187384703397,9.53217473076458,10.0424536288591,9.79925865141654,9.89617206392993,9.08647423183693,9.97017153037841,10.1009690647689,10.0400796384815,10.0079527860184,9.9904584203261,9.61941050383724,9.70117255636333,9.31359412128944,9.98975659836615,9.98464465215194,9.94419358431696,9.57521113638579,9.96714066670724,9.92609017500813,10.3500114217571,9.24160494429256,10.0584294069736,9.59840033071185,9.71536596984397,10.2163974409534,10.0493162945232,9.37490035128893,9.35400593876405,9.91884323042061,9.55422137939441,9.72539013889404,10.0590069882467,9.38213411800087,9.12965111594363,8.97583719220027,9.41171904065705,10.1058615650979,10.034153428148,10.379994903907,9.71708966140895,9.03406074033691,9.27423478046773,9.09938223527331,9.2185114047774,9.849408371536,9.65206782471856,9.63431543230135,9.85140455467801,9.2836745573484,9.73796748801673,9.53296696458538,10.135667308344,9.71624203409579,9.47834983298786,9.47571041042179,9.60178697167356,9.60277673053078,10.0179880398988
"hsa-let-7a-3",8.99340894328631,9.29440265037121,9.46192006529343,9.36492381009292,8.73422109011088,8.71027169293683,9.09153550850654,8.99733737042733,9.63321666014869,9.30756740389961,9.0434299582464,9.97585795627394,9.48984789311436,8.93127493982341,8.59235103999964,8.92448513956886,9.23549426889029,9.30880751133563,9.05601140417324,9.25559033655119,9.43064639162248,8.93370975316023,7.88649426954164,9.29548650790143,9.35222126170894,9.09278579390888,9.19944105331349,9.41748559561805,9.33364038216987,9.07189865507472,8.30567801077339,9.36686712644384,8.66100650822761,8.53707730578441,8.76839033784212,8.40456579627579,9.36373662440893,9.23683699518971,9.48363677594942,9.56565720338745,8.72959131735819,8.50150257520647,8.17441300355722,7.96302064582107,9.17319293891563,9.35210948862864,9.25100436329459,9.19392407948083,8.58879214928154,9.22488273586285,8.99750538771218,9.1396257782114,9.18752742216236,9.00586839924992,9.00291667833925,8.85079041629185,9.11643283595697,8.5825605765761,8.73821325420371,9.22820965755148,8.97424928249831,9.59880952454951,9.2271538872071,8.85466180049351,9.47407560953813,8.90617699727674,9.40144690701877,8.79438487575118,9.16847733909682,9.1513951089658,9.49049371022369,9.31644990519031,8.71815936458419,9.45458703878118,9.17987118877161,9.23449323775872,8.65410422703324,8.46267951949059,9.25197988363023,8.66843398075861,8.66680248336284,8.15358885286667,8.51863687100918,8.63850347492454,8.83674433019902,8.36191847910109,8.79543734332876,8.56608797925528,9.46348588029523,9.15501222027828,9.73568038510003,8.58211922727278,8.55162069199654,9.66845036968876,9.4958722505671,9.40889779054084,8.36283625171887,8.31070440631342,8.43464397767928,8.77622983672591,8.24741127260669,9.33197544911867,9.32786370288999,8.99712295543034,9.39861304900779,8.6696026108148,8.80516142956871,9.01796291434355,9.15412215964354,8.90294185437043,9.27781971044969,9.033371291768,8.5297967885502,8.49654672994012,8.40096382701236,8.87268645682783,8.512453648506,9.58054209291081,9.29158420911252,9.42491334611439,8.53233813401029,8.57691782492937,9.64604480424582,8.44025262068659,9.24003601864051,8.81316622248666,9.35239464608063,9.12243143873979,9.21777975253549,8.39545983488134,9.27446162281861,9.42127267187506,9.35565657917257,9.30756696791785,9.29338995001908,8.92446446635596,9.00960687617546,8.61923510833155,9.29790599047894,9.29937542154186,9.24992773905754,8.88653386873772,9.27495250209205,9.2341390740256,9.66264514281757,8.5637045013496,9.36664555393885,8.90274443388947,9.03333652940414,9.53665591651107,9.35252577400802,8.6951794846871,8.68455958041502,9.22941608591917,8.85990286344317,9.04976253369425,9.35717436720059,8.69079426289854,8.44455335339523,8.28225610267433,8.74536250902335,9.41714286863422,9.3491561124957,9.69284727586097,9.02365059193184,8.34153094761598,8.58996492854831,8.40983445820638,8.52107890225414,9.15374434343856,8.96532749098941,8.94255514029085,9.1513365365693,8.59910321610613,9.06119619253497,8.84257298603214,9.43877355114886,9.03441297935351,8.79079192121296,8.78881093957794,8.91983418332629,8.90695800601072,9.32835857144606
"hsa-let-7b",9.70620242807205,8.75624359825453,9.34157445241113,9.4598956998468,9.60448326786011,9.69414059760917,9.49148857272753,9.76265749229112,9.76962016118464,9.55385993773639,9.60679006999187,10.0621037820101,10.0461522492752,9.80709929628617,9.42843084010234,8.70474156142515,9.70020738065549,9.51198998892791,9.04493576196324,9.324600503977,9.83005008862612,8.9054817044175,8.69264689523853,9.18184204678703,9.30387916944514,9.51910771922121,9.02665771170101,9.74976630370685,9.50256513857625,9.41624532868795,9.62020929762986,9.35952065482043,9.59605698075522,9.65494081542638,9.58904128408933,9.36998968664991,9.59019844217455,9.38524356781246,9.43109382271426,9.88164812703606,9.60323070097496,9.52429233207554,8.67325538479398,9.30890717440577,9.78522712975489,9.37598842542518,9.87435029660995,8.97688973758405,9.60002768065104,9.40934824814756,9.44722321191911,9.4935213164583,9.41246324528114,9.72125654984203,9.68630532597699,10.2252114811255,9.6664771147015,9.97481259581509,9.62544795873741,9.27775081357445,9.51541932619344,9.9106717373205,9.17351385136725,9.45690492905822,9.77521637287269,8.76475664676361,9.56642362685146,9.66675252768206,9.4188420030772,9.52318488794757,9.53587928042349,9.56874727884086,7.76910278440549,9.92968577488318,8.66215167617276,9.11943334263135,9.6492186629007,9.70661935500662,9.81021748440808,9.79919676257325,8.87976366092171,7.3826319120852,9.56381583502023,9.1256923876091,9.21047446648511,8.96636248623147,9.36021488611076,9.21977993686607,9.9652297863445,10.0724125933342,10.3976079535468,9.79062124454026,9.49323328820476,10.0877065770408,9.86199913746535,9.45946063711854,9.45847641145993,9.43988216283124,9.45468805703704,9.30934342644489,9.6051877090612,9.46448898560124,9.32639771094086,9.03101875143039,9.19802578210796,9.27773845099071,9.18545097846572,9.18878696133889,9.46831048992246,9.13558705098353,9.860562427309,9.77300999557664,9.35030285059043,9.70732869845378,9.31819494349943,10.3626760801794,9.47008865829302,10.0737447364376,9.23629513922634,9.59072489900227,9.89473451770244,9.70758010870203,9.92199917836803,9.62884883389361,9.64433189665416,9.5154877344106,9.38261456563949,9.15616302459781,9.6090535230383,8.86441634441852,9.24164908863178,9.71775127836523,9.15265314103123,9.59581815712097,9.40558505513166,9.63520269508135,8.90992541558794,9.66602987487221,8.93278435473912,9.19023683065992,9.37979243418395,9.30741166329469,9.38549141925351,9.1981499855238,9.68271162362817,9.86754366795907,9.69034362634278,9.03727396607756,9.10574076908413,9.33205600827883,10.1029923256704,9.38773585431371,9.28596211832396,9.43598625105519,9.39861963807339,9.65577800120021,9.44393125790386,9.77324741452908,9.44251822663924,9.77933308979648,10.05715716707,9.70341749667611,9.521168818549,9.5303603888467,10.0434126413413,9.40447878539165,8.82939828432236,8.94236093933834,9.18278760217046,9.87219797992979,9.47278566277634,9.85206805523796,10.037816697303,9.10297803167038,9.67286657595202,8.85711630177477,9.66062095678144,9.40181771501342,9.46322761981658,9.25507055097687,9.43586827222989,9.54040061743414,8.92553472982937
"hsa-let-7c",8.17657718008704,7.87145309977986,7.92643463164602,7.79246908493638,7.82422898971464,7.73992553380402,7.55843357474636,7.55071967094624,7.77193620089482,7.9057629893866,7.95539066776608,8.60063059722262,8.39157002514773,6.65809046762048,7.781320921182,6.28458043647512,7.02163650179075,7.43979138443443,7.27472769084173,6.996314672509,7.34847669273894,7.41240385058272,6.7888910088774,7.6604908863409,7.84048693946007,7.13835798152874,7.40584034300029,6.94797908310218,8.2477188185688,6.96018725417656,7.25345060683435,7.43529860950741,7.86390274901048,7.51356688909834,7.07730025510545,8.03213227201147,7.31364012698718,7.37498393968662,7.83055990411354,7.25645418926477,8.35348373022264,7.51812929698372,8.16960366267334,7.22687864475442,7.7662475879248,7.97216021060018,6.25967201063467,8.22675190810752,7.71419355798199,7.39640604037796,7.83718722680264,8.28983575589973,8.07176175135417,7.74760295395916,7.78903434033008,8.60899755301516,8.15780150676279,7.28362985511871,8.39341295982604,7.48998995675376,6.92894916547924,8.25810687950719,7.06991557232765,6.88813000287831,7.92442115730632,7.45841285367292,7.31103867488606,7.61897360240939,7.3605224579312,7.33039741168292,6.11361957610275,7.97639013962382,6.69902794288537,7.67382115249785,8.08077107781878,7.42298139078296,7.58539165505453,7.030264830156,8.19660905411812,7.48418594345146,7.5441908795629,8.05704014911872,7.57088873271304,6.48635305094837,7.02764923175113,6.74633002414532,7.64934093759149,7.06859435326287,7.91090384969288,7.3025166768915,8.46751786404542,7.50789927876791,7.77231540486196,8.57959590959961,8.07147049010842,8.07587763887746,8.34336473647044,7.56414081843127,7.31073610314405,5.97008740806849,7.86306051582705,7.88827038240405,7.8449869132088,6.90803610454695,7.24333597115282,6.65130767073257,7.29998801817762,7.89738768144738,7.4269187534616,7.81208453883378,7.81283493089285,8.04947681864396,8.06874193463213,7.74768116544817,7.66762197558026,8.39971685562264,7.9029828392091,7.92283955596585,7.67019350717011,8.13044424590929,7.79429970548513,6.62455108584737,8.06777597195441,7.11496989981944,7.57050381929531,7.6877928320443,7.67296946011527,7.93740436893734,7.54076117052653,5.74082570021343,8.20180130588575,6.89146990521136,7.0067407882991,7.40980833989186,7.83647609823362,7.14890920462311,7.47412641125531,7.52301362732088,7.72671632999173,6.91022308244877,8.54946823550532,8.33965018307191,8.06052297755811,7.31663909265137,7.94305701545011,7.34575093888611,7.32125490506748,6.43560336302005,7.37197551912663,8.22329971259225,7.85010390877645,6.59718519496764,7.63376438637842,7.33097217428872,7.93391435859493,6.63800491481388,8.37711810700723,8.03246693566192,7.3917998937302,7.01201138530442,8.20047135225666,7.63366334468832,8.23508387772652,7.40756645986853,7.45528132301432,7.48759199550907,7.09182080085126,6.35953505996085,7.75237417930093,7.8418585694748,7.22023218440936,7.70768817372185,7.9503600186054,6.62003496579919,8.09817240941432,7.32793701435209,7.64032743019876,7.54593790484412,7.76147651482249,7.01572267716713,7.77729149828152,7.82309121918776,7.86509310631143
"hsa-let-7d",6.32151901778283,6.26924558695392,6.09557833166947,6.03713146998543,5.99780104652526,6.05228374528733,6.00229464431856,5.91834435924238,6.22222824323203,6.27603945544614,6.44403764659578,6.26380967509275,6.09690213479568,5.65916598457914,6.51695263513804,6.43999541221762,6.4293599440597,6.54069513649184,6.10875230457882,6.39841521955216,6.27741919967877,5.9186854481495,6.27468717851662,6.00569274453136,6.00082213053892,5.96970340923141,6.38122462429355,6.36190636428134,6.30781217831791,6.20325984791448,6.18537995348749,6.14462780888417,6.35124182084141,6.57942520937168,6.55096503982574,6.51274581413433,6.7673152169358,6.07614923027692,6.1619417038692,6.24878907572156,6.76901619785601,6.40552300142554,6.62117784818904,6.62471220969702,6.69607985904919,6.27657430649744,6.26427152309342,6.02671105384266,6.66157636932282,6.11609386892837,6.0256615471345,6.06174403388373,6.21738741254802,5.90347788104217,6.0437843556995,6.37071490835028,6.02542530186446,5.96600570610208,7.1033350607969,6.11478026476933,5.94798672691944,6.60558731749929,5.89111357935255,5.86823950964693,5.92944582992952,6.10183233094795,6.15768882680899,6.00449489962287,6.65067299943914,6.32016417655643,6.79528381703418,6.29066262694804,6.54513877890509,5.89043765550006,6.49620980938514,5.84456752536155,6.47665819046577,6.42804950860962,6.05332972852382,6.79492871719002,6.19352121462154,6.43130121353251,5.72108462869995,5.7653561988736,5.92312443038742,5.52526444726472,5.972264831524,5.66275362193671,6.06596354137402,6.59294191380866,6.93722044480109,6.22660766479094,6.6471624194501,6.52431029359118,6.33169616197473,6.26648390281784,6.54977706901819,6.41031901467066,6.47264483880383,6.94197708570403,6.43419142043449,6.40214830434812,6.371942630124,6.09835475743612,6.16929801832951,5.63305901370562,6.44930888842531,6.0078320261305,5.90339928861664,6.08464289936366,5.94314626770842,5.71604544941781,6.62513437982471,6.21430861558168,6.52940938712267,6.95439027959691,6.68338764503438,6.16480425004849,6.10453018442804,6.49064571053348,6.7404485663203,6.12298569022171,5.94077056520209,6.1520839460143,6.11606950489386,6.02534218691444,5.97039615652133,5.74719311254622,6.48153148045506,6.82563708789887,6.30977892488093,6.59324101209965,6.31217009734137,6.91406477915648,6.43925669898137,5.95216425618847,6.18706294610613,6.49586138443824,6.42484626999984,6.75742252143873,6.14741370370592,5.77466030671044,6.44338503558041,6.49554627030948,6.47478860946564,6.7074041861083,6.34612898332985,6.63750719683254,6.12899797340212,6.45297966472513,6.27433037630759,5.975940241229,5.57528673231203,6.05291966631891,6.07233086936405,6.01521939818622,6.11698950768633,6.94315800519795,6.82184298686829,6.23889034975273,6.75148115708001,6.46897976236977,6.30078082584356,6.3927814064504,6.86637929874846,6.28774926608532,5.56360869298688,5.54030444222896,5.76491919121209,6.18287904997907,5.98062160176801,6.05366823448509,5.97067144104962,5.96684611757848,6.42703286587484,6.15488396417011,6.28062037180324,6.00323472845401,6.08930844161726,6.42918828214086,5.81168906431505,6.16435634354926,7.087027602419
"hsa-let-7e",7.29831143898978,8.05819217688173,7.46185079018831,7.47686344342069,6.78829069807065,6.78961714503582,7.60584146106911,7.20659936176831,7.91828006311574,7.83421605499647,7.17123599460142,8.42362752819761,7.81640360955964,6.79860102619517,6.26457728726879,6.25654343710477,7.4284737083824,7.43106662015709,7.56087762845261,7.56851113362532,7.55994930902542,7.20419008079514,6.25246278282906,7.04760492968472,7.30794414684979,7.59807135624843,7.49696355791202,7.88895412381139,7.52602279340144,7.44012302095825,6.48797280783118,7.77188110683266,7.10820088838705,6.51759287988394,7.10205962536254,6.94692287053218,7.64984236440458,7.81382107349821,7.41352362082828,7.67765728080524,6.64177931908767,6.71189431751608,7.3410171245385,6.46855152541111,7.42663675426742,7.59632771985914,7.71901735701513,7.44944641359245,6.80739199411953,7.72796440465912,7.42174984414528,7.31347538857466,7.58114203246546,7.52930354384123,6.64087168551402,7.51441305630045,7.30147483672109,6.86172522520109,6.900551083974,7.23824878929878,7.31219987521181,7.54209146953827,7.61907698818502,7.80845560275961,7.90872457368293,7.43350227135564,7.9229418986826,7.20006797776577,7.67508461165869,7.76297525481178,7.73611316071338,7.5524050241484,7.51696702444355,7.74695510346391,7.46946479981403,7.40799950166202,6.80720190713846,6.22723424410738,7.44460637264065,6.62217173108664,6.43579084220918,8.00747508079776,6.64050124736504,5.87274678879696,7.40414091920036,6.1761134206814,7.17504233276861,6.96402266842216,7.80708435748134,7.2157642780259,8.08031029188938,6.61019301377745,6.63660900550964,7.53583247667041,7.74219385127827,7.59591015972472,6.46722023586976,6.63648089977605,7.06810563276838,7.50643061158939,6.76332161714915,7.57324131475415,7.42803501961641,7.28118151334557,7.64808150894378,7.04554036170067,7.37742320251001,7.35942678573434,7.83777236276809,7.27649658281059,7.70273396962826,7.65299720233405,7.26042049730501,6.7149687997995,7.10978363331735,7.24838250168105,6.7053554389664,7.91795453206874,7.53823974704159,7.79501247404271,6.66661865384186,6.24583026214176,7.84169497991022,6.80111973304078,7.6943945175642,7.1950564676569,7.39575403533228,7.05599830119848,7.55889552836576,6.51135865608485,7.52674382972067,7.1332365221643,7.65072228247856,7.6567162199351,7.58078028571635,6.96319753267241,7.18579036528459,7.14390537014186,7.86011741398069,7.51780006216333,7.92027660694756,7.0932774716056,7.12851511390049,7.83976664205258,7.79550186784592,6.95848172639229,7.74529041496555,7.2936133050739,8.01219233802352,7.19660570988729,7.73676119124827,7.06401627424089,6.92028720040355,7.58096549599319,6.99192157573316,7.20090996184718,7.82055898624647,6.94446052908629,6.94403137639131,6.49224035774761,6.80120137707768,7.61068507979796,7.30203148884244,7.78680867958016,7.0173303703257,7.14687749044267,6.66745757414179,6.87181526069961,6.88318715811735,7.74913200212697,7.63085262402638,7.42327645596309,7.00873588693261,6.51487735287055,7.3009784392876,7.75146052651421,7.88831817689949,7.74116389714873,7.02521616942199,7.33076483328033,7.06246696798574,7.15764331723007,8.20831557364023
"hsa-let-7f-1",3.3337006047531,3.46295619925101,4.03922840860719,3.97537114334065,3.11765136614435,3.31131654625711,3.34292000083562,2.93386734850441,3.90050804197553,3.67142012315312,3.72352459509189,4.20927030488716,3.45108532400496,2.32383490790301,3.12935103736154,3.44223055388283,4.17157984044316,4.0566446161162,3.84432070080142,4.13178927614505,4.1650529325103,3.53881656620246,2.42455092410743,3.80613792999067,4.11713235366193,3.587775505297,3.85845601235621,4.08997916438954,4.19375312006895,3.59900512824894,2.46626844928373,4.25519811324664,2.95572291750363,2.71706094877112,3.04724667599535,2.27771426202372,3.93062693418005,3.35444750469053,4.11935270226422,4.85041291765748,3.22565320644552,3.18757696600584,2.14799464981839,2.63600775581684,3.42269611877013,3.91861781181065,3.85474688113118,4.106481625844,2.99926766668038,4.25419319214127,4.02765063542132,4.08880814785791,4.12505789191503,3.77497138979692,3.71948164387619,3.05724506553639,3.432635807889,2.34493005521004,3.39299953763984,3.94848875407233,3.88226897193022,4.27760349898259,4.33268493468653,4.07289660711616,4.43580808353616,4.42481520621333,4.44612161605599,3.75951714214819,4.43277977570487,4.39856156365844,4.700288110949,4.40090929235913,3.44609403945533,4.15947205050947,3.770534438294,3.95779547808603,3.0890890011578,3.06519056338369,4.02721545285104,3.16261370100507,3.88927903100859,3.22733169303344,3.46230091623255,3.63215903845642,3.12566462865575,2.60335657413579,2.65192715696437,2.69686184421096,3.52637146573278,3.18812630720633,3.87389920085062,2.90443030512719,3.18595201573611,4.30287167866554,4.0912427900299,4.16917908465995,2.93595641955722,2.69668816359327,2.29109665285703,2.37994873825944,2.38452114561983,3.97732873843341,4.29078625075401,4.30539985066761,4.5362753846921,3.91198620475101,3.98976135549251,4.13353796731021,4.09574389935971,4.16978880545353,3.99600131230757,4.00168420520101,3.21990361650937,2.57838287620011,2.42124800810961,2.95921049898712,3.15612659266467,3.81502306478176,4.33317017143172,4.48044084426206,3.66558290969175,2.91744165091598,4.48133545696813,3.26423221466216,4.48123467385359,3.70639026602989,3.77065389224559,3.90632335322646,4.02112147024129,3.37583851300583,4.13223947702122,4.36034769795961,4.13823687847695,4.52768651950713,3.91633479628307,3.63216896053097,3.91223374322138,3.44360177153424,4.02988701558378,3.84176750144188,4.23737238319668,4.03412636613687,4.03255844529797,4.19824848255984,4.51206348474081,3.57570076155746,4.37399795339391,4.24071622091047,3.80053450753723,4.59398822018388,4.409802258191,3.70875541205469,4.00235165252156,4.41980285553109,3.99079305746509,3.60667872375021,4.2023618006646,3.08786901423171,3.28759014022866,2.55076063345023,3.85708131636678,4.28408530643239,4.35861351162505,4.3848328061891,3.59876164807492,2.78325395837835,3.26741239498062,3.36487289705372,3.34568784297423,4.11733344787084,3.97377564961159,3.74731676786821,4.73789112027997,3.53430488445808,3.81056971328792,3.21965751926551,3.85315501108785,3.15248047689418,3.316941042432,3.6261437602396,3.3726716646043,3.91328179282275,3.70534964776091
